timestamp,L2blockNumber,l2GasPrice,l1GasPrice,l1PricingSurplus,l2GasBacklog
1702566500,160065000,100000000,27168673594,2470879649027265024,309794
1702566527,160065100,100000000,27168673594,2494736775627265024,1139587
1702566552,160065200,100000000,27168673594,2525433014027265024,204158
1702566579,160065300,100000000,27168673594,2553546279127265024,1032812
1702566606,160065400,100000000,27168673594,2572894713027265024,3759662
1702566634,160065500,100000000,27168673594,2593952381127265024,5038001
1702566659,160065600,100000000,33641875834,1838075010174453478,1174218
1702566687,160065700,100000000,33641875834,1871754554174453478,437830
1702566713,160065800,100000000,33641875834,1922445041774453478,1221644
1702566741,160065900,100000000,33641875834,1948151195974453478,1136009
1702566769,160066000,100000000,33641875834,1974191077174453478,341187
1702566796,160066100,100000000,33641875834,2005390810474453478,199630
1702566825,160066200,100000000,33641875834,2035787449174453478,258596
1702566852,160066300,100000000,33641875834,2071536103974453478,1026972
1702566878,160066400,100000000,33641875834,2100473492274453478,303193
1702566904,160066500,100000000,33641875834,2130761398474453478,2413620
1702566933,160066600,100000000,33641875834,2155159556474453478,478510
1702566960,160066700,100000000,33641875834,2177136576674453478,1895932
1702566985,160066800,100000000,33641875834,2206190229174453478,577316
1702567010,160066900,100000000,33641875834,2239395555374453478,324907
1702567034,160067000,100000000,33429188578,1780796498939721330,264970
1702567059,160067100,100000000,33429188578,1830502206339721330,8939820
1702567087,160067200,100000000,33429188578,1855615275639721330,1246742
1702567115,160067300,100000000,33429188578,1879482105339721330,523102
1702567143,160067400,100000000,33429188578,1904642241039721330,279088
1702567170,160067500,100000000,33429188578,1924904066439721330,1170431
1702567199,160067600,100000000,33429188578,1959145176339721330,338839
1702567224,160067700,100000000,33429188578,1985759079739721330,1469797
1702567250,160067800,100000000,33429188578,2019813517039721330,1881599
1702567275,160067900,100000000,33429188578,2072280214539721330,1453058
1702567301,160068000,100000000,33429188578,2099958505239721330,243404
1702567329,160068100,100000000,33429188578,2131650970539721330,53548
1702567355,160068200,100000000,33429188578,2157014356239721330,760667
1702567383,160068300,100000000,33429188578,2196702014339721330,114547
1702567406,160068400,100000000,29719965903,1776858380949855684,1031292
1702567434,160068500,100000000,29719965903,1811583180349855684,1391457
1702567462,160068600,100000000,29719965903,1834950672549855684,312179
1702567491,160068700,100000000,29719965903,1863523677549855684,663877
1702567520,160068800,100000000,29719965903,1894652124149855684,1677060
1702567549,160068900,100000000,29719965903,1917342953449855684,110189
1702567578,160069000,100000000,29719965903,1944606378049855684,120876
1702567605,160069100,100000000,29719965903,1981841445349855684,41411
1702567633,160069200,100000000,29719965903,2015958056949855684,765391
1702567663,160069300,100000000,29719965903,2035058239549855684,34499
1702567689,160069400,100000000,29719965903,2054831281749855684,510754
1702567715,160069500,100000000,29719965903,2127333226349855684,55018694
1702567741,160069600,100000000,29719965903,2159382749749855684,3345598
1702567768,160069700,100000000,29719965903,2199306401449855684,4514244
1702567793,160069800,100000000,34285814840,1752136267988573804,668196
1702567819,160069900,100000000,34285814840,1777308630788573804,231226
1702567847,160070000,100000000,34285814840,1815721349988573804,493488
1702567872,160070100,100000000,34285814840,1864780769388573804,70159
1702567897,160070200,100000000,34285814840,1896074106988573804,63000
1702567922,160070300,100000000,34285814840,1926354232788573804,167271
1702567947,160070400,100000000,34285814840,1957483001888573804,710192
1702567975,160070500,100000000,34285814840,1987784524588573804,152868
1702568001,160070600,100000000,34285814840,2012420381788573804,1443758
1702568029,160070700,100000000,34285814840,2037077087588573804,152844
1702568055,160070800,100000000,34285814840,2067855316388573804,410013
1702568082,160070900,100000000,34285814840,2096021242288573804,118536
1702568108,160071000,100000000,34285814840,2130976309088573804,533152
1702568141,160071100,100000000,34285814840,2152045895688573804,2342429
1702568167,160071200,100000000,29535049620,2073194835628389192,229783
1702568192,160071300,100000000,29535049620,1787754912152396198,315944
1702568218,160071400,100000000,29535049620,1814365750052396198,248232
1702568249,160071500,100000000,29535049620,1834813449452396198,292739
1702568279,160071600,100000000,29535049620,1852977735052396198,1349689
1702568307,160071700,100000000,29535049620,1875759882252396198,21000
1702568332,160071800,100000000,29535049620,1909931213252396198,823255
1702568360,160071900,100000000,29535049620,1945398308652396198,792183
1702568388,160072000,100000000,29535049620,1992850955452396198,6563571
1702568414,160072100,100000000,29535049620,2025939652152396198,691831
1702568439,160072200,100000000,29535049620,2050923931452396198,774312
1702568466,160072300,100000000,29535049620,2072304936952396198,315301
1702568492,160072400,100000000,29535049620,2098935615752396198,1597994
1702568520,160072500,100000000,29535049620,2120798634352396198,196981
1702568547,160072600,100000000,29535049620,2155697239952396198,340299
1702568571,160072700,100000000,32164639103,1744312886169810524,3607560
1702568599,160072800,100000000,32164639103,1768986498569810524,6514670
1702568626,160072900,100000000,32164639103,1812845673569810524,5509099
1702568654,160073000,100000000,32164639103,1836441131069810524,68742
1702568681,160073100,100000000,32164639103,1876538328069810524,582287
1702568708,160073200,100000000,32164639103,1915098316769810524,368963
1702568734,160073300,100000000,32164639103,1939357648869810524,556695
1702568759,160073400,100000000,32164639103,1970574319169810524,1166323
1702568785,160073500,100000000,32164639103,2014650667469810524,302518
1702568810,160073600,100000000,32164639103,2049331852469810524,1545228
1702568835,160073700,100000000,32164639103,2086628400969810524,2545851
1702568862,160073800,100000000,32164639103,2114148968769810524,129823
1702568889,160073900,100000000,32164639103,2152623011769810524,760991
1702568915,160074000,100000000,32164639103,2184906519169810524,1249896
1702568941,160074100,100000000,28040714923,1818255596072839154,191576
1702568968,160074200,100000000,28040714923,1838881890872839154,46231
1702568993,160074300,100000000,28040714923,1868019101572839154,86916
1702569020,160074400,100000000,28040714923,1886297154172839154,325453
1702569048,160074500,100000000,28040714923,1910945608472839154,482627
1702569076,160074600,100000000,28040714923,1932165917972839154,2137761
1702569104,160074700,100000000,28040714923,1950321489672839154,1052327
1702569133,160074800,100000000,28040714923,1975592672772839154,54090
1702569160,160074900,100000000,28040714923,1994152030772839154,439004
1702569189,160075000,100000000,28040714923,2012751766972839154,247808
1702569218,160075100,100000000,28040714923,2033714100972839154,419918
1702569246,160075200,100000000,28040714923,2055752301172839154,46259
1702569272,160075300,100000000,28040714923,2090084896472839154,1257173
1702569297,160075400,100000000,28040714923,2114065307972839154,4362021
1702569326,160075500,100000000,28234438215,1758507874310418794,127910
1702569352,160075600,100000000,28234438215,1784210236710418794,1540271
1702569378,160075700,100000000,28234438215,1809664589510418794,3193193
1702569404,160075800,100000000,28234438215,1833952071310418794,700694
1702569430,160075900,100000000,28234438215,1867404224310418794,158305
1702569458,160076000,100000000,28234438215,1888950029310418794,216438
1702569488,160076100,100000000,28234438215,1906614841610418794,551397
1702569517,160076200,100000000,28234438215,1942529487010418794,593558
1702569542,160076300,100000000,28234438215,1965095341410418794,421474
1702569569,160076400,100000000,28234438215,1990914709510418794,627117
1702569596,160076500,100000000,28234438215,2012195336310418794,645572
1702569622,160076600,100000000,28234438215,2040735143610418794,413016
1702569648,160076700,100000000,28234438215,2063753202510418794,314726
1702569673,160076800,100000000,28234438215,2088111602710418794,1329915
1702569698,160076900,100000000,27532896422,2027385505506268010,182926
1702569722,160077000,100000000,30407403661,1767268727069115414,445902
1702569747,160077100,100000000,30407403661,1800550953369115414,42000
1702569774,160077200,100000000,30407403661,1820889849169115414,407808
1702569800,160077300,100000000,30407403661,1846140148569115414,2527596
1702569826,160077400,100000000,30407403661,1876859889169115414,561808
1702569854,160077500,100000000,30407403661,1899251892069115414,2071684
1702569880,160077600,100000000,30407403661,1926822398069115414,1798676
1702569908,160077700,100000000,30407403661,1949056770369115414,1049726
1702569937,160077800,100000000,30407403661,1976610249969115414,293254
1702569965,160077900,100000000,30407403661,1995639438569115414,190292
1702569991,160078000,100000000,30407403661,2018356436069115414,42000
1702570017,160078100,100000000,30407403661,2041937489469115414,1137301
1702570045,160078200,100000000,30407403661,2066473092269115414,152820
1702570072,160078300,100000000,30407403661,2101581228569115414,1782511
1702570099,160078400,100000000,27864758325,1713165318896511574,300933
1702570127,160078500,100000000,27864758325,1738867318396511574,185872
1702570153,160078600,100000000,27864758325,1769321035496511574,537678
1702570181,160078700,100000000,27864758325,1790633333096511574,91659
1702570207,160078800,100000000,27864758325,1813936731896511574,96669
1702570234,160078900,100000000,27864758325,1856763291596511574,557033
1702570262,160079000,100000000,27864758325,1888442612696511574,275239
1702570287,160079100,100000000,27864758325,1932431464196511574,14492254
1702570315,160079200,100000000,27864758325,1966846878896511574,11516635
1702570341,160079300,100000000,27864758325,2005057699696511574,1297594
1702570369,160079400,100000000,27864758325,2030445829796511574,592218
1702570395,160079500,100000000,27864758325,2060792100096511574,9049973
1702570421,160079600,100000000,27864758325,2103334219796511574,599404
1702570448,160079700,100000000,27864758325,2127926978296511574,106782
1702570473,160079800,100000000,27864758325,2161786882396511574,2012392
1702570496,160079900,100000000,30958467626,1740039152108766870,22585625
1702570523,160080000,100000000,30958467626,1766704537808766870,313001
1702570549,160080100,100000000,30958467626,1791226110808766870,6666320
1702570574,160080200,100000000,30958467626,1828006737508766870,246977
1702570600,160080300,100000000,30958467626,1857372688908766870,478483
1702570625,160080400,100000000,30958467626,1883002822108766870,310533
1702570652,160080500,100000000,30958467626,1914666140508766870,382035
1702570679,160080600,100000000,30958467626,1946748514808766870,2371684
1702570706,160080700,100000000,30958467626,1987832619608766870,1670161
1702570735,160080800,100000000,30958467626,2014493548608766870,74708
1702570762,160080900,100000000,30958467626,2043206156908766870,3729991
1702570790,160081000,100000000,30958467626,2079209114308766870,229039
1702570817,160081100,100000000,30958467626,2121451314308766870,3011604
1702570842,160081200,100000000,30958467626,2159298403408766870,234778
1702570866,160081300,100000000,25900095944,1794647404806241720,1544394
1702570892,160081400,100000000,25900095944,1836080497206241720,81877
1702570918,160081500,100000000,25900095944,1866587895306241720,598610
1702570944,160081600,100000000,25900095944,1900060335406241720,2725859
1702570970,160081700,100000000,25900095944,1926831902306241720,1034878
1702570997,160081800,100000000,25900095944,1958252224106241720,3482450
1702571025,160081900,100000000,25900095944,1980668850206241720,1687323
1702571050,160082000,100000000,25900095944,2003888584306241720,1686940
1702571077,160082100,100000000,25900095944,2035579930806241720,143825
1702571103,160082200,100000000,25900095944,2055306262206241720,565532
1702571130,160082300,100000000,25900095944,2084441161906241720,933196
1702571157,160082400,100000000,25900095944,2101961634606241720,2242948
1702571184,160082500,100000000,25900095944,2123858186906241720,1426094
1702571210,160082600,100000000,25900095944,2146692527706241720,6222290
1702571238,160082700,100000000,25900095944,2173466998806241720,114897
1702571264,160082800,100000000,27724088885,1713260433147580544,85103
1702571294,160082900,100000000,27724088885,1728673246147580544,380743
1702571325,160083000,100000000,27724088885,1745946899247580544,134970
1702571353,160083100,100000000,27724088885,1779539172847580544,4228816
1702571380,160083200,100000000,27724088885,1798454979447580544,29066
1702571409,160083300,100000000,27724088885,1817153428947580544,51608
1702571435,160083400,100000000,27724088885,1839817974247580544,907377
1702571461,160083500,100000000,27724088885,1869616702947580544,933019
1702571487,160083600,100000000,27724088885,1905067597147580544,308323
1702571513,160083700,100000000,27724088885,1930142141147580544,60383
1702571538,160083800,100000000,27724088885,1956016025147580544,952936
1702571565,160083900,100000000,27724088885,1976020833547580544,1055776
1702571592,160084000,100000000,27724088885,1999183527447580544,3003508
1702571620,160084100,100000000,27724088885,2026428534847580544,502495
1702571646,160084200,100000000,27986834880,1613920507126479854,638623
1702571673,160084300,100000000,27986834880,1631365029526479854,574076
1702571700,160084400,100000000,27986834880,1657384717526479854,121687
1702571728,160084500,100000000,27986834880,1676506659326479854,7228623
1702571756,160084600,100000000,27986834880,1699751395726479854,98603
1702571785,160084700,100000000,27986834880,1730064935426479854,21000
1702571813,160084800,100000000,27986834880,1749128217926479854,4277797
1702571846,160084900,100000000,27986834880,1768813479626479854,21000
1702571875,160085000,100000000,27986834880,1786526677026479854,209663
1702571903,160085100,100000000,27986834880,1838069451126479854,8189829
1702571929,160085200,100000000,27986834880,1863410736526479854,3214527
1702571956,160085300,100000000,27986834880,1904928407526479854,468426
1702571985,160085400,100000000,27986834880,1931031830626479854,4680608
1702572009,160085500,100000000,27409478778,1648850345603681284,217982
1702572035,160085600,100000000,27409478778,1675683555203681284,1939383
1702572063,160085700,100000000,27409478778,1696427915603681284,479228
1702572091,160085800,100000000,27409478778,1726143289103681284,613797
1702572118,160085900,100000000,27409478778,1753171655503681284,20430328
1702572146,160086000,100000000,27409478778,1787065546703681284,1054855
1702572174,160086100,100000000,27409478778,1807492836703681284,154329
1702572202,160086200,100000000,27409478778,1824514332903681284,716494
1702572232,160086300,100000000,27409478778,1840319289503681284,351768
1702572260,160086400,100000000,27409478778,1872725614203681284,168902
1702572289,160086500,100000000,27409478778,1889910252803681284,1149833
1702572318,160086600,100000000,27409478778,1908992065003681284,490201
1702572346,160086700,100000000,27409478778,1930278037203681284,99284
1702572371,160086800,100000000,27409478778,1965001229203681284,88230
1702572394,160086900,100000000,26393365094,1673409981840180012,4320359
1702572420,160087000,100000000,26393365094,1694706248940180012,229076
1702572445,160087100,100000000,26393365094,1717078938440180012,770663
1702572472,160087200,100000000,26393365094,1738804679140180012,1470982
1702572500,160087300,100000000,26393365094,1756632650440180012,856517
1702572529,160087400,100000000,26393365094,1782552616440180012,5732372
1702572557,160087500,100000000,26393365094,1802329472640180012,1580440
1702572586,160087600,100000000,26393365094,1821657010040180012,262486
1702572615,160087700,100000000,26393365094,1841158530640180012,1553357
1702572645,160087800,100000000,26393365094,1856688378840180012,380377
1702572674,160087900,100000000,26393365094,1884081304840180012,387523
1702572703,160088000,100000000,26393365094,1906626295540180012,435038
1702572730,160088100,100000000,26393365094,1927368516840180012,1435928
1702572756,160088200,100000000,26393365094,1950221784040180012,258427
1702572781,160088300,100000000,32600259126,1530588551119333934,593557
1702572809,160088400,100000000,32600259126,1556586859719333934,465387
1702572838,160088500,100000000,32600259126,1575186735519333934,274441
1702572865,160088600,100000000,32600259126,1593091311919333934,1045209
1702572893,160088700,100000000,32600259126,1624125707519333934,4933768
1702572921,160088800,100000000,32600259126,1648059505919333934,1732229
1702572948,160088900,100000000,32600259126,1666504986319333934,962685
1702572976,160089000,100000000,32600259126,1698766195519333934,1559611
1702573005,160089100,100000000,32600259126,1727936901319333934,393644
1702573034,160089200,100000000,32600259126,1753448030819333934,12871513
1702573062,160089300,100000000,32600259126,1774435287219333934,3911664
1702573089,160089400,100000000,32600259126,1808559137919333934,1146624
1702573115,160089500,100000000,32600259126,1835692974719333934,851733
1702573143,160089600,100000000,32600259126,1865979391419333934,15870083
1702573170,160089700,100000000,29221889939,1558478739279297238,5917330
1702573199,160089800,100000000,29221889939,1577299030979297238,1152409
1702573225,160089900,100000000,29221889939,1610755042879297238,1867281
1702573251,160090000,100000000,29221889939,1637583065279297238,153031
1702573276,160090100,100000000,29221889939,1668557782679297238,1793888
1702573303,160090200,100000000,29221889939,1697496319779297238,153084
1702573328,160090300,100000000,29221889939,1725921959179297238,1789019
1702573354,160090400,100000000,29221889939,1750365942179297238,935964
1702573384,160090500,100000000,29221889939,1771460397179297238,1978504
1702573412,160090600,100000000,29221889939,1801470568679297238,1319753
1702573438,160090700,100000000,29221889939,1838633783079297238,2537617
1702573465,160090800,100000000,29221889939,1869564089379297238,176344
1702573491,160090900,100000000,29221889939,1892122443479297238,1030230
1702573516,160091000,100000000,29221889939,1931738428479297238,7383076
1702573541,160091100,100000000,30403174868,1640234026069852366,620693
1702573568,160091200,100000000,30403174868,1664783241669852366,164084
1702573595,160091300,100000000,30403174868,1694877997169852366,39130
1702573624,160091400,100000000,30403174868,1712397515369852366,720156
1702573652,160091500,100000000,30403174868,1743630566669852366,754665
1702573679,160091600,100000000,30403174868,1765781094869852366,2184180
1702573706,160091700,100000000,30403174868,1792043104569852366,53732
1702573733,160091800,100000000,30403174868,1812880703269852366,1426893
1702573761,160091900,100000000,30403174868,1850512524969852366,736185
1702573788,160092000,100000000,30403174868,1869483125469852366,1540285
1702573813,160092100,100000000,30403174868,1901996514069852366,231017
1702573844,160092200,100000000,30403174868,1930479170769852366,146953
1702573870,160092300,100000000,30403174868,1969694382769852366,1627646
1702573897,160092400,100000000,30403174868,1993913299969852366,538943
1702573924,160092500,100000000,30403174868,2015829359169852366,165130
1702573950,160092600,100000000,29458434029,1514979063689227712,91760
1702573978,160092700,100000000,29458434029,1540908131689227712,1250751
1702574004,160092800,100000000,29458434029,1577207036989227712,5214876
1702574030,160092900,100000000,29458434029,1608176087989227712,672035
1702574056,160093000,100000000,29458434029,1630548935989227712,912784
1702574084,160093100,100000000,29458434029,1662047299889227712,3161828
1702574112,160093200,100000000,29458434029,1687017675289227712,136612
1702574139,160093300,100000000,29458434029,1710079144089227712,1165775
1702574166,160093400,100000000,29458434029,1738195203089227712,1834002
1702574192,160093500,100000000,29458434029,1759875651189227712,152396
1702574217,160093600,100000000,29458434029,1787917236789227712,597536
1702574242,160093700,100000000,29458434029,1819878914689227712,184197
1702574271,160093800,100000000,29458434029,1845237195789227712,560872
1702574298,160093900,100000000,29458434029,1872364868389227712,420034
1702574322,160094000,100000000,32505042588,1526133149263287496,1416735
1702574353,160094100,100000000,32505042588,1545698579663287496,261964
1702574381,160094200,100000000,32505042588,1574630142663287496,51166
1702574409,160094300,100000000,32505042588,1597321774063287496,374013
1702574435,160094400,100000000,32505042588,1622653333363287496,431344
1702574461,160094500,100000000,32505042588,1646421011963287496,538451
1702574490,160094600,100000000,32505042588,1675009838763287496,302490
1702574522,160094700,100000000,32505042588,1698525281263287496,141394
1702574552,160094800,100000000,32505042588,1721201832763287496,46194
1702574580,160094900,100000000,32505042588,1754315362963287496,468876
1702574614,160095000,100000000,32505042588,1776291366763287496,96834
1702574644,160095100,100000000,32505042588,1794583119163287496,304164
1702574673,160095200,100000000,32505042588,1837797132363287496,476673
1702574700,160095300,100000000,31445879166,1415705211317459738,1895202
1702574728,160095400,100000000,31445879166,1436432315817459738,83171
1702574757,160095500,100000000,31445879166,1467885231117459738,282054
1702574783,160095600,100000000,31445879166,1492670111317459738,144602
1702574812,160095700,100000000,31445879166,1512395978217459738,1365043
1702574841,160095800,100000000,31445879166,1528570222717459738,270491
1702574873,160095900,100000000,31445879166,1549190160017459738,293911
1702574904,160096000,100000000,31445879166,1575774248017459738,419080
1702574931,160096100,100000000,31445879166,1601406905317459738,379921
1702574959,160096200,100000000,31445879166,1627615149917459738,74892
1702574989,160096300,100000000,31445879166,1666405264617459738,56960
1702575017,160096400,100000000,31445879166,1697750508217459738,135427
1702575044,160096500,100000000,31445879166,1722447843317459738,600814
1702575070,160096600,100000000,31445879166,1749439964817459738,517305
1702575094,160096700,100000000,32896357316,1427730783714820730,4780004
1702575119,160096800,100000000,32896357316,1539134119530430730,55343043
1702575146,160096900,100390000,32896357316,1614257791875590730,66030712
1702575171,160097000,100000000,32896357316,1656142475270230730,1777214
1702575198,160097100,100000000,32896357316,1698799302170230730,2407776
1702575225,160097200,100000000,32896357316,1761676592970230730,9243329
1702575250,160097300,100000000,32896357316,1796215126670230730,2906405
1702575277,160097400,100000000,32896357316,1834199094470230730,825417
1702575305,160097500,100000000,32896357316,1865390622270230730,3577968
1702575334,160097600,100000000,32896357316,1898528035970230730,779642
1702575360,160097700,100000000,32896357316,1932616020170230730,485955
1702575387,160097800,100000000,32896357316,1966775061870230730,1175901
1702575413,160097900,100000000,32896357316,2002822089170230730,321505
1702575439,160098000,100000000,32896357316,2034864186270230730,6962423
1702575465,160098100,100000000,25356190504,1648543479149403562,227427
1702575494,160098200,100000000,25356190504,1669604928949403562,905619
1702575521,160098300,100000000,25356190504,1709600341249403562,1217611
1702575547,160098400,100000000,25356190504,1738702339249403562,344563
1702575573,160098500,100000000,25356190504,1774334876349403562,396943
1702575600,160098600,100000000,25356190504,1796392318349403562,5348139
1702575625,160098700,100000000,25356190504,1836841710449403562,91754
1702575651,160098800,100000000,25356190504,1866147368449403562,5851324
1702575678,160098900,100000000,25356190504,1898571233449403562,16462743
1702575706,160099000,100000000,25356190504,1918166895449403562,49694
1702575735,160099100,100000000,25356190504,1935983972149403562,425476
1702575763,160099200,100000000,25356190504,1978261859349403562,379775
1702575789,160099300,100000000,25356190504,2008738771649403562,2681517
1702575815,160099400,100000000,25356190504,2048385294049403562,16621782
1702575845,160099500,100000000,25356190504,2077710426749403562,21000
1702575874,160099600,100000000,35011089930,1411888743804609654,49694
1702575901,160099700,100000000,35011089930,1451757681504609654,1595258
1702575927,160099800,100000000,35011089930,1499899317704609654,1081557
1702575954,160099900,100000000,35011089930,1549635777604609654,986838
1702575980,160100000,100000000,35011089930,1600582219604609654,1071399
1702576006,160100100,100000000,35011089930,1641315509704609654,4498878
1702576031,160100200,100000000,35011089930,1685761089304609654,464742
1702576058,160100300,100000000,35011089930,1721049453604609654,649408
1702576085,160100400,100000000,35011089930,1755730031504609654,504416
1702576112,160100500,100000000,35011089930,1813218782404609654,10369577
1702576138,160100600,100000000,35011089930,1853480964204609654,2232756
1702576165,160100700,100000000,35011089930,1902007445104609654,502703
1702576192,160100800,100000000,35011089930,1937389921404609654,930872
1702576218,160100900,100000000,35011089930,1969081952004609654,2214883
1702576245,160101000,100000000,26675383790,1410165748770548658,2938729
1702576273,160101100,100000000,26675383790,1428874363170548658,356015
1702576304,160101200,100000000,26675383790,1455150249770548658,46542
1702576331,160101300,100000000,26675383790,1478377034070548658,152356
1702576359,160101400,100000000,26675383790,1498141565170548658,153244
1702576384,160101500,100000000,26675383790,1519997020670548658,1214609
1702576414,160101600,100000000,26675383790,1549785094870548658,410978
1702576441,160101700,100000000,26675383790,1569621757870548658,652184
1702576468,160101800,100000000,26675383790,1600203691870548658,181286
1702576497,160101900,100000000,26675383790,1619358746070548658,723818
1702576526,160102000,100000000,26675383790,1643411825370548658,1633267
1702576554,160102100,100000000,26675383790,1668975372470548658,210928
1702576583,160102200,100000000,26675383790,1688258468470548658,21000
1702576614,160102300,100000000,26675383790,1711460924870548658,666437
1702576642,160102400,100000000,38310964337,1123528272103440002,180908
1702576670,160102500,100000000,38310964337,1164372043403440002,1925817
1702576699,160102600,100000000,38310964337,1188536142003440002,195096
1702576729,160102700,100000000,38310964337,1224029253203440002,920459
1702576761,160102800,100000000,38310964337,1248193964803440002,21000
1702576792,160102900,100000000,38310964337,1278905866103440002,447173
1702576817,160103000,100000000,38310964337,1328282861503440002,4353119
1702576842,160103100,100000000,38310964337,1404570083603440002,1227970
1702576868,160103200,100000000,38310964337,1443230430103440002,63000
1702576896,160103300,100000000,38310964337,1472069691303440002,61883
1702576925,160103400,100000000,38310964337,1498514056603440002,401831
1702576957,160103500,100000000,38310964337,1537821098503440002,456950
1702576985,160103600,100000000,38310964337,1570782006303440002,353210
1702577013,160103700,100000000,39133170891,1078018129635133754,672108
1702577047,160103800,100000000,39133170891,1113152196135133754,793276
1702577081,160103900,100000000,39133170891,1135714810835133754,216943
1702577114,160104000,100000000,39133170891,1157775894935133754,731052
1702577144,160104100,100000000,39133170891,1200908154835133754,21000
1702577174,160104200,100000000,39133170891,1226543190735133754,560114
1702577204,160104300,100000000,39133170891,1257482181335133754,516571
1702577232,160104400,100000000,39133170891,1304453243035133754,12671430
1702577260,160104500,100000000,39133170891,1361310284935133754,3159628
1702577287,160104600,100000000,39133170891,1395130727135133754,198568
1702577314,160104700,100000000,39133170891,1429514060235133754,889376
1702577342,160104800,100000000,39133170891,1467603460635133754,5817440
1702577370,160104900,100000000,39133170891,1505672201135133754,829569
1702577400,160105000,100000000,39133170891,1530097554435133754,5232498
1702577428,160105100,100000000,39133170891,1571727100035133754,629688
1702577457,160105200,100000000,39133170891,1595893860435133754,5476304
1702577487,160105300,100000000,39133170891,1618869094335133754,115951
1702577515,160105400,100000000,39133170891,1654697540435133754,377472
1702577541,160105500,100000000,39133170891,1684935889035133754,1403112
1702577571,160105600,100000000,39133170891,1714128601035133754,164109
1702577598,160105700,100000000,39133170891,1748704781835133754,315218
1702577627,160105800,100000000,39133170891,1780056393035133754,2014502
1702577656,160105900,100000000,39133170891,1818086313735133754,21000
1702577688,160106000,100000000,39133170891,1849048469235133754,61030
1702577721,160106100,100000000,39133170891,1869521685535133754,57975
1702577750,160106200,100000000,39133170891,1907769499735133754,2459052
1702577775,160106300,100000000,41181113560,867294095643156138,149088
1702577801,160106400,100000000,41181113560,903984152043156138,43942
1702577831,160106500,100000000,41181113560,934853504943156138,432442
1702577860,160106600,100000000,41181113560,990986317143156138,354476
1702577892,160106700,100000000,41181113560,1015911756843156138,1452117
1702577919,160106800,100000000,41181113560,1055135277643156138,3273800
1702577950,160106900,100000000,41181113560,1080979879143156138,557060
1702577980,160107000,100000000,41181113560,1115520615643156138,1302126
1702578009,160107100,100000000,41181113560,1148897735643156138,1267774
1702578035,160107200,100000000,41181113560,1178503325143156138,600537
1702578067,160107300,100000000,41181113560,1218837088843156138,256572
1702578102,160107400,100000000,41181113560,1242558064643156138,21000
1702578133,160107500,100000000,41181113560,1268130542643156138,46342
1702578166,160107600,100000000,44280513503,645360487785379572,21000
1702578196,160107700,100000000,44280513503,682792038985379572,33367681
1702578228,160107800,100000000,44280513503,717329416485379572,45225
1702578258,160107900,100000000,44280513503,770942129685379572,5719034
1702578288,160108000,100000000,44280513503,808640072385379572,25412715
1702578319,160108100,100000000,44280513503,845871121985379572,488192
1702578351,160108200,100000000,44280513503,883675338785379572,5958838
1702578380,160108300,100000000,44280513503,945643249785379572,17573583
1702578409,160108400,100000000,44280513503,981166842285379572,1132285
1702578440,160108500,100000000,44280513503,1012989291085379572,21000
1702578468,160108600,100000000,44280513503,1041099261785379572,895988
1702578500,160108700,100000000,44280513503,1078430916985379572,573300
1702578526,160108800,100000000,44280513503,1113167376885379572,445140
1702578557,160108900,100000000,47053323941,736638213698947380,201257
1702578589,160109000,100000000,47053323941,776490490898947380,3593977
1702578618,160109100,100000000,47053323941,801291726498947380,367808
1702578647,160109200,100000000,47053323941,832781307598947380,974038
1702578674,160109300,100000000,47053323941,883366254498947380,563622
1702578710,160109400,100000000,47053323941,913892939198947380,349619
1702578738,160109500,100000000,47053323941,956758880998947380,1013842
1702578766,160109600,100000000,47053323941,988573695798947380,960308
1702578796,160109700,100000000,47053323941,1013383966298947380,243819
1702578829,160109800,100000000,47053323941,1043394946298947380,847943
1702578859,160109900,100000000,47053323941,1068809005398947380,798686
1702578889,160110000,100000000,47053323941,1108653753498947380,39142
1702578921,160110100,100000000,47053323941,1133173421898947380,2190546
1702578950,160110200,100000000,50626235055,659967414872130230,1254504
1702578976,160110300,100000000,50626235055,707159155972130230,483849
1702579009,160110400,100000000,50626235055,749195935372130230,876689
1702579037,160110500,100000000,50626235055,791310474372130230,370772
1702579068,160110600,100000000,50626235055,859022441172130230,334966
1702579094,160110700,100000000,50626235055,897705736872130230,7842333
1702579126,160110800,100000000,50626235055,935839841272130230,546574
1702579156,160110900,100000000,50626235055,984038440572130230,4696407
1702579186,160111000,100000000,50626235055,1019350433672130230,335540
1702579215,160111100,100000000,50626235055,1058916650872130230,276549
1702579244,160111200,100000000,50626235055,1090550344972130230,299600
1702579276,160111300,100000000,50626235055,1126669927672130230,222272
1702579302,160111400,100000000,43654117460,853866666300645830,4996875
1702579333,160111500,100000000,43654117460,889424858400645830,633378
1702579362,160111600,100000000,43654117460,920929155700645830,2430796
1702579394,160111700,100000000,43654117460,955869205000645830,61271
1702579425,160111800,100000000,43654117460,988159275700645830,129900
1702579457,160111900,100000000,43654117460,1019259159000645830,140468
1702579486,160112000,100000000,43654117460,1051990659400645830,754607
1702579515,160112100,100000000,43654117460,1097481735100645830,5440457
1702579545,160112200,100000000,43654117460,1129473559800645830,167102
1702579571,160112300,100000000,43654117460,1164018278100645830,261307
1702579604,160112400,100000000,43654117460,1210193850300645830,1095858
1702579634,160112500,100000000,43654117460,1240718897700645830,175710
